sku_id,category,original_price,condition_grade,return_reason_code,estimated_refurb_cost,resale_value_estimated,inbound_shipping_cost,hazardous_goods_flag,co2_saved_refurb_vs_landfill,final_decision,customer_latitude,customer_longitude
PRD-1538,Electronics,9171,B,02,284,4444,249,Yes,3.694719295557824,keep_it,19.690093021369076,72.8729364075679
PRD-1539,Apparel,26261,A,02,173,14375,32,No,2.049251927117007,keep_it,17.17788896874191,84.43860277866048
PRD-1540,Beauty,17529,A,03,1877,6001,193,No,4.1745863659013365,donate,10.268867424177081,75.08754374702357
PRD-1541,Apparel,18161,A,03,593,6016,471,No,3.370222523713403,recycle,33.473619217315715,94.26456383206533
PRD-1542,Kitchen,17745,C,03,2172,12532,309,Yes,1.11009337891986,keep_it,10.363769406856509,95.72998409106268
PRD-1543,Electronics,20329,A,04,1301,15194,197,Yes,1.5999759345648437,liquidate,16.696053066593976,89.48358345861465
PRD-1544,Beauty,5765,B,04,2704,8063,226,Yes,4.832673372216997,refurbish,34.26982861405385,81.21005474735153
PRD-1545,Kitchen,6944,B,04,1734,15140,374,Yes,0.7822319907641727,liquidate,15.919005237143312,90.77130880104423
PRD-1546,Kitchen,2099,C,02,1823,17808,205,No,1.0070323606974805,donate,11.62252174784109,76.6010892137863
PRD-1547,Kitchen,24128,A,01,1588,17434,216,No,2.488945178603668,donate,14.3319389822343,96.08444176384607
PRD-1548,Electronics,4929,C,04,2142,3065,271,Yes,1.1008882488652192,recycle,32.70143143389428,94.89840024018959
PRD-1549,Apparel,8823,D,03,2935,6257,373,No,1.2394624766408358,liquidate,16.745015071878548,73.01296673307621
PRD-1550,Beauty,16260,D,04,4768,8076,100,No,0.5010414435970899,keep_it,27.18872684366089,79.8605667968058
PRD-1551,Apparel,24147,B,04,3398,20962,252,Yes,3.947636331834397,refurbish,20.723429642454974,78.20116578320436
PRD-1552,Beauty,2807,C,04,4029,1891,318,Yes,3.9203716116178144,keep_it,16.012549822438025,70.15109574282857
PRD-1553,Kitchen,28510,D,04,3320,15567,198,No,3.1417595544216304,keep_it,27.174929298072318,68.74071437610547
PRD-1554,Electronics,12415,A,01,3040,7598,456,Yes,2.5265290732683345,keep_it,8.633214843855642,74.37729539294149
PRD-1555,Kitchen,20523,D,01,717,8217,109,Yes,1.9193525808613243,liquidate,22.07985350658216,78.00716867429816
PRD-1556,Electronics,15942,A,04,2630,18970,288,No,2.0734364250936235,donate,11.621660705143606,96.77646702408762
PRD-1557,Beauty,6283,D,04,2751,11688,368,Yes,1.6560971946226122,donate,36.60301323154244,70.82080907045722
PRD-1558,Apparel,14185,D,03,2812,7729,328,No,1.6409702587520127,liquidate,36.0370261585859,78.2555628260276
PRD-1559,Kitchen,12605,B,04,565,13860,162,No,3.691392933275377,liquidate,25.00400658866706,80.75502278231676
PRD-1560,Kitchen,16400,B,02,412,5095,274,Yes,3.0998810498847678,refurbish,9.606666545749881,93.44377105950996
PRD-1561,Kitchen,12227,C,04,2362,9206,307,Yes,1.9842913707675547,keep_it,24.87678768579447,92.1078430612829
PRD-1562,Beauty,28642,D,01,858,9806,320,No,2.0614473266328823,keep_it,8.545676631326593,71.35608869293347
PRD-1563,Electronics,2509,B,04,3943,10851,282,No,1.6880537824047341,keep_it,13.75547215327232,90.26018655670053
PRD-1564,Kitchen,23253,A,01,3689,2077,333,Yes,0.35004095203454577,recycle,33.13199091100295,68.55489254726258
PRD-1565,Kitchen,29276,D,04,238,15515,232,No,0.3486130124925465,keep_it,20.137240357008842,79.43036131867215
PRD-1566,Apparel,19438,A,02,4135,3152,246,No,3.424548134385412,keep_it,32.60509255861248,96.0740803864936
PRD-1567,Kitchen,25673,D,03,2699,9361,383,Yes,4.139916390303675,donate,31.52938811455411,77.48918942494151
PRD-1568,Apparel,25877,A,03,1624,206,50,No,1.2438570856503253,keep_it,34.16050022841577,69.34555033793986
PRD-1569,Kitchen,26785,A,03,1977,20863,297,No,0.28262953226099685,recycle,22.195390969024174,76.90435298886132
PRD-1570,Beauty,12463,C,04,3511,833,495,Yes,2.922246863914868,keep_it,24.944886363800858,76.05751415502759
PRD-1571,Apparel,7124,A,04,1993,16839,134,Yes,0.7597307133074704,liquidate,31.79442287305798,93.11239335384357
PRD-1572,Kitchen,8053,D,02,4555,22412,224,No,0.16949406875360304,donate,30.956883984604698,87.42577168519078
PRD-1573,Electronics,22297,D,03,4041,15636,284,Yes,1.2679551587117237,donate,18.387067094479235,78.70798987448543
PRD-1574,Kitchen,20476,B,01,4966,18345,258,No,0.13359118303289466,recycle,26.219091887867307,83.24547573935885
PRD-1575,Beauty,25973,C,01,2793,20691,308,Yes,2.2589525053097645,refurbish,34.7734420529501,84.28527656554246
PRD-1576,Electronics,7469,C,04,211,4225,36,No,3.588783342472853,donate,33.919836840739364,80.17455371758136
PRD-1577,Apparel,22869,A,04,362,23786,483,No,3.0294213044791087,recycle,20.89525471632133,77.37336724506673
PRD-1578,Electronics,8011,C,01,408,17637,102,Yes,4.392508151981698,liquidate,23.032870112182273,77.6266963570592
PRD-1579,Kitchen,24017,A,04,1186,3315,482,No,0.35378042835792844,refurbish,31.858971199326916,86.41047505528226
PRD-1580,Kitchen,15384,D,03,3490,17837,244,No,2.0353475224890123,refurbish,11.91863438514336,90.35379371522895
PRD-1581,Apparel,7944,B,02,3909,5128,48,No,0.21834875316108665,donate,34.310969454815705,86.86637966781164
PRD-1582,Electronics,22965,C,01,939,9362,160,Yes,3.9566747594791365,keep_it,32.36919452311096,70.6386493048523
PRD-1583,Electronics,3260,C,03,4413,12358,75,Yes,4.032173964829849,donate,34.241039104456505,95.32381863471866
PRD-1584,Electronics,12023,A,01,3037,8798,172,No,1.2316776159776297,refurbish,30.20283244214692,72.67086021059703
PRD-1585,Apparel,28437,D,02,385,8215,412,No,1.2910981014769525,donate,23.3785403406129,93.34457911011286
PRD-1586,Apparel,28053,D,03,401,1374,57,No,1.1539924207094852,donate,36.606370832345995,80.02666467041698
PRD-1587,Kitchen,25442,A,02,2998,6663,307,Yes,2.0635648517965883,donate,27.22456839342218,94.48338250817972
PRD-1588,Apparel,19780,A,03,4495,11777,21,Yes,1.0375401914291293,liquidate,8.686455469675593,81.1112306378808
PRD-1589,Beauty,29167,B,03,4397,5348,367,No,1.3807850318517176,recycle,11.569755242967632,89.7548216623407
PRD-1590,Kitchen,3412,A,03,4316,11083,159,No,3.6499018872635554,keep_it,24.359886701950625,96.09707497121295
PRD-1591,Electronics,17202,B,03,2136,6110,290,No,1.4534061854801086,keep_it,18.382349950271482,70.6476554267961
PRD-1592,Apparel,24467,B,02,387,17552,443,No,0.34585276239620355,keep_it,33.87400780655274,75.51314977250159
PRD-1593,Electronics,4391,B,04,4257,20079,495,No,0.40983006365134067,refurbish,29.57622505137981,73.27736159065789
PRD-1594,Apparel,706,C,01,3428,7388,194,Yes,3.8468128048251056,liquidate,23.2693384447851,94.65669908630846
PRD-1595,Beauty,20174,A,02,4262,10782,207,Yes,3.149716124455846,donate,23.21312142791561,75.8150474638061
PRD-1596,Apparel,6808,B,04,2241,18473,99,No,4.096725837762745,donate,14.66376067560795,84.1741916238617
PRD-1597,Electronics,17777,D,01,1716,17139,268,No,1.1561861916088552,recycle,30.20326363211055,75.81997150587111
PRD-1598,Kitchen,24593,D,04,2734,5243,198,Yes,1.8243275039890783,recycle,24.273044908520138,82.62662559202508
PRD-1599,Electronics,11441,A,01,2374,4364,196,No,2.581359679599356,recycle,15.9333380783847,85.48346497488532
PRD-1600,Apparel,8010,B,01,930,12843,309,Yes,2.4695317211263617,recycle,35.714545748003,82.43411790927576
PRD-1601,Beauty,16248,D,03,1920,14344,26,No,2.6602374195709255,donate,13.152750894563592,69.97450869320726
PRD-1602,Electronics,957,C,03,3888,7206,338,Yes,3.3010790431864736,liquidate,25.517645534172154,68.3829112529483
PRD-1603,Beauty,25738,C,02,3383,17200,320,Yes,0.5201457185647871,liquidate,14.190893421680181,87.2611419352146
PRD-1604,Beauty,19071,C,04,3418,20253,251,Yes,4.946616193023091,keep_it,33.62141198910986,85.04110614996861
PRD-1605,Kitchen,8442,A,02,1990,19769,179,No,4.669890794109527,refurbish,34.763647567642124,85.58364885289552
PRD-1606,Apparel,18279,B,01,2499,3086,462,No,2.3310721103341634,liquidate,19.38468696389058,73.92772027311348
PRD-1607,Electronics,15729,D,04,4972,18955,260,Yes,0.4353250681007468,liquidate,15.77809660713271,76.53223637542966
PRD-1608,Apparel,4738,D,03,1957,16986,433,Yes,1.059387966847351,donate,34.09970825240549,90.98443801287031
PRD-1609,Electronics,2076,D,03,2951,20691,56,No,2.0146839905167453,liquidate,11.507746382437869,80.32131770248957
PRD-1610,Electronics,4631,A,01,455,9859,58,Yes,0.856175388616463,refurbish,33.670398731665806,77.27606331692306
PRD-1611,Electronics,14620,C,03,3356,15121,345,Yes,1.1566394797643635,keep_it,36.37281962657495,75.47661750997273
PRD-1612,Apparel,18648,A,03,3340,14884,249,Yes,2.1308890902216526,liquidate,33.23695561314335,71.02927589636313
PRD-1613,Electronics,21492,C,02,3118,6814,411,No,4.371220408084353,recycle,9.515797655030822,72.48269912564862
PRD-1614,Electronics,2327,B,03,4669,10862,465,No,4.0939486769558195,donate,18.187309659741352,78.71153610806171
PRD-1615,Apparel,14847,B,01,4508,11580,21,Yes,2.8067465280013555,donate,35.830413414682994,89.1408535217432
PRD-1616,Apparel,20189,A,02,4713,7198,475,Yes,0.453390858758838,keep_it,17.83551125980133,77.40203091009225
PRD-1617,Kitchen,21227,B,04,4275,10500,445,No,1.513679329903004,refurbish,26.395215152610092,84.88137278303375
PRD-1618,Kitchen,12685,B,01,772,18591,152,No,2.0683514871531603,keep_it,24.99532058336488,84.47717096522125
PRD-1619,Beauty,22147,C,04,4738,24772,112,No,3.0157966045634343,keep_it,11.30394577735136,78.36728692695739
PRD-1620,Beauty,5693,A,02,1945,12968,483,Yes,2.205788549489197,refurbish,32.68690785573963,76.10744506511631
PRD-1621,Apparel,29516,A,03,3322,9139,363,Yes,4.763937966471442,refurbish,22.442676844108256,88.81459049850812
PRD-1622,Beauty,20775,C,04,3288,4622,120,No,3.859714678705079,keep_it,35.85711561188122,85.65371535092459
PRD-1623,Kitchen,26103,D,01,1883,10034,333,Yes,2.5699580282233794,keep_it,20.400561574362825,83.72001955212322
PRD-1624,Kitchen,27480,B,03,4305,20003,249,Yes,1.0610636373253204,keep_it,22.76900967535606,91.61973796751913
PRD-1625,Apparel,22519,D,01,2845,17012,71,No,4.307557125669404,donate,12.853920400234607,84.69240819550699
PRD-1626,Beauty,1019,A,04,3463,15075,447,No,4.697112400663528,keep_it,10.213302651704904,95.84201021546525
PRD-1627,Apparel,25434,D,02,3388,21891,299,No,2.931248181785449,refurbish,34.022613613488346,76.12503976517738
PRD-1628,Beauty,18720,D,03,4945,8043,25,Yes,0.5098782222737354,liquidate,13.419891444733148,78.40723921709433
PRD-1629,Apparel,684,D,03,2057,20624,447,Yes,2.4481052274038593,keep_it,35.76061106226278,68.79014777636677
PRD-1630,Apparel,14632,C,01,1988,23092,378,Yes,2.0258394177459205,refurbish,21.75567962653226,82.9766573215754
PRD-1631,Beauty,15904,D,04,4268,17471,426,Yes,4.9109838939355015,donate,31.355907974377512,85.48004968576846
PRD-1632,Kitchen,18089,B,01,1271,11596,287,Yes,3.868613254279724,keep_it,10.427006345449556,87.52185019883564
PRD-1633,Kitchen,4135,D,04,1222,5956,411,Yes,3.5655377150705068,refurbish,8.846748653299711,70.14515689829761
PRD-1634,Apparel,28109,D,04,3754,19246,270,Yes,4.107064758759637,liquidate,12.944955569547895,72.08187753469959
PRD-1635,Kitchen,4102,A,03,142,1351,300,No,2.4866974918102778,donate,8.014926171939102,93.46657220306393
PRD-1636,Kitchen,14339,C,02,125,9299,180,No,3.1752545628403688,keep_it,15.024612015186133,80.04966124100702
PRD-1637,Apparel,16129,C,04,854,12133,327,No,2.82860799470985,donate,22.012307300338854,89.30761931042143
PRD-1638,Electronics,2587,C,01,1413,20517,138,No,3.3638764166914537,recycle,29.736630596000843,76.9906697075141
PRD-1639,Kitchen,28132,B,02,275,3674,477,No,1.9352138601444233,recycle,28.386868015376262,85.09295416271377
PRD-1640,Apparel,8987,C,03,1963,19017,187,Yes,3.530562605031616,donate,33.07078245238321,87.8312975856027
PRD-1641,Apparel,27349,D,02,3623,11541,102,Yes,2.5640035000401786,recycle,35.910188027221345,73.2685339644885
PRD-1642,Kitchen,25017,D,02,724,18958,445,No,1.0202285780094735,keep_it,31.975847370975227,92.79766901396383
PRD-1643,Beauty,27349,D,03,1469,11408,207,Yes,3.4851978024805446,donate,18.73283156699305,69.82695684174385
PRD-1644,Electronics,3550,D,04,1344,22276,308,No,0.8660956133883884,donate,27.99496284162829,92.5135302917403
PRD-1645,Beauty,13555,C,03,716,24435,29,Yes,2.677279730906887,recycle,33.213663066637935,76.38242733422855
PRD-1646,Electronics,15472,C,04,503,13253,68,Yes,0.8703806061198055,recycle,23.46876227479405,81.31592229579431
PRD-1647,Beauty,5801,D,03,4383,2638,53,Yes,4.05164446162495,keep_it,23.687885307406795,79.82249657831403
PRD-1648,Beauty,25828,C,02,4006,18984,440,Yes,1.4358510227918375,donate,31.945377638142844,82.95671278099049
PRD-1649,Beauty,5109,D,02,4595,7709,233,Yes,3.7682345434427935,liquidate,10.242058458346014,71.82605454869932
PRD-1650,Beauty,14716,C,04,3485,24932,183,No,1.3243215299122153,donate,13.562939413000276,96.83949421362388
PRD-1651,Apparel,3506,A,01,1943,19316,61,Yes,4.436636578604582,refurbish,28.434172746603114,96.23749095755676
PRD-1652,Kitchen,25013,A,01,3492,185,384,No,0.10399689282321013,recycle,31.86072066472656,77.104320965617
PRD-1653,Electronics,15040,A,04,2535,697,472,Yes,3.4164660305125563,keep_it,24.799106740616963,72.03476875440852
PRD-1654,Beauty,7801,C,02,1573,19380,398,Yes,0.12088851875607516,liquidate,16.803437987495197,72.79339865655791
PRD-1655,Apparel,27906,C,03,1724,19332,63,No,1.2244530835892349,recycle,16.05135717078322,71.14730135431807
PRD-1656,Kitchen,7431,B,04,1659,6484,281,Yes,4.922160827280613,donate,29.065967724510177,77.8166534100427
PRD-1657,Electronics,6910,B,02,2740,15355,117,No,4.931675052435411,keep_it,16.092643550912335,78.34554636440437
PRD-1658,Beauty,18759,B,01,1781,17515,433,Yes,2.533247983659863,liquidate,25.888564587348117,83.09881161878849
PRD-1659,Electronics,22383,B,01,3382,13416,438,No,0.7984523508294414,refurbish,15.380862028723232,71.20821368608223
PRD-1660,Kitchen,8137,A,02,3707,20756,208,Yes,3.55617221607364,keep_it,24.55349802703634,93.80562529564344
PRD-1661,Kitchen,26727,C,01,2489,22230,397,Yes,0.7125312544762231,keep_it,9.319497946728157,78.79528864497723
PRD-1662,Electronics,9183,D,02,2753,21887,305,No,1.1030899667032519,recycle,8.006660879323487,94.430994495921
PRD-1663,Kitchen,4592,D,02,4342,24397,124,No,4.392559601163243,refurbish,21.386927817843475,70.84015017164377
PRD-1664,Electronics,13031,D,03,3965,19459,449,Yes,2.446614396324872,keep_it,25.393689568105653,88.58244651315404
PRD-1665,Kitchen,27942,A,04,3721,3744,409,No,2.2266535299328165,refurbish,30.043224697956155,96.16638784792974
PRD-1666,Beauty,14337,D,04,192,13130,212,No,3.3295662194163826,liquidate,32.69327639546661,73.14112819661213
PRD-1667,Kitchen,27877,D,03,3105,9977,46,Yes,1.9183227762250694,keep_it,32.690027516549044,91.82344811188406
PRD-1668,Beauty,10403,B,03,1524,16241,487,Yes,3.498205585797237,donate,21.072290391969847,88.84072158913199
PRD-1669,Apparel,17454,C,01,705,494,395,Yes,2.6432151655449085,liquidate,34.80455738675745,91.49099734062658
PRD-1670,Apparel,2387,B,02,4489,13794,290,Yes,0.842001578527179,liquidate,25.157000231914907,85.19524688171099
PRD-1671,Kitchen,24436,C,04,2474,18939,455,No,1.024991200698419,keep_it,9.045462478384474,84.02305740760738
PRD-1672,Electronics,11724,C,01,1352,2025,485,No,2.880527296429141,donate,32.027482757469,96.11305828899589
PRD-1673,Apparel,9592,C,04,2666,11615,300,No,0.15759961954281304,recycle,16.869439377846213,91.76879838234692
PRD-1674,Apparel,10609,B,04,3564,11200,366,Yes,4.6700435241835745,liquidate,31.14555822022467,96.60453158979891
PRD-1675,Electronics,16033,C,02,598,23347,394,No,1.7976838199725882,keep_it,23.751114090870807,84.38973070363525
PRD-1676,Electronics,8807,B,04,4774,24282,414,Yes,3.7216081494525266,donate,35.31295468517931,93.89076794011365
PRD-1677,Apparel,9929,B,03,1747,11543,406,No,3.369091473386702,liquidate,30.70649919921061,86.91684397804863
PRD-1678,Kitchen,11915,D,02,357,21175,150,No,4.357139480619833,liquidate,33.02027529948097,68.71628853532837
PRD-1679,Beauty,26930,D,03,4625,800,350,No,0.42518227206878956,keep_it,11.498122162208155,69.64984191084048
PRD-1680,Electronics,7954,C,01,2749,21104,383,No,2.5603558763164433,liquidate,24.953990489921164,79.42776071179014
PRD-1681,Electronics,24929,B,03,2052,23886,114,No,1.8838674184040187,keep_it,27.265558633865208,94.15035796970587
PRD-1682,Beauty,22311,A,01,2815,21286,333,Yes,2.8459297226549505,refurbish,31.361513573784947,70.59977426954045
PRD-1683,Kitchen,17666,D,03,1585,20880,190,Yes,3.15681705265858,donate,16.22575942211875,74.86239913100788
PRD-1684,Kitchen,20032,A,02,396,2836,125,No,4.425108219242134,donate,24.82926408096364,79.45249413251022
PRD-1685,Apparel,16791,C,04,3638,23724,150,No,4.933525288763479,liquidate,16.88749489585058,69.66362773393358
PRD-1686,Kitchen,14913,A,01,4116,15813,425,Yes,4.621651688707054,refurbish,26.822424491153814,93.0798420641328
PRD-1687,Kitchen,15830,B,02,2592,14377,228,Yes,1.636057215623243,liquidate,28.265298851007007,76.02718971690035
PRD-1688,Beauty,21094,A,04,4750,21537,347,Yes,0.7990002489554119,keep_it,20.645210503325757,72.02112913975121
PRD-1689,Beauty,1883,A,01,1317,18448,275,Yes,1.5355666543626263,donate,12.059960915904945,71.40753673424241
PRD-1690,Beauty,15940,C,04,4322,12598,351,No,3.1797546841857685,liquidate,9.599423592482298,82.0339470814771
PRD-1691,Apparel,17424,C,02,4493,14518,255,Yes,0.3631308357767504,keep_it,12.777550387039303,78.05819408302581
PRD-1692,Beauty,887,B,02,4308,15313,236,No,4.408417094250583,recycle,33.15556225200567,94.87608409866863
PRD-1693,Beauty,13593,D,04,792,17448,91,Yes,0.5430028767569549,refurbish,9.233818276947563,93.31836657921032
PRD-1694,Kitchen,12067,A,03,2691,19946,490,No,1.0263145140088927,recycle,13.799685948140413,71.75297127577265
PRD-1695,Apparel,14268,B,01,1474,17924,233,Yes,4.047091379451326,keep_it,14.085794946950019,84.67932710299495
PRD-1696,Beauty,18419,D,03,3884,3086,309,Yes,0.3858530607355266,liquidate,20.56805135373905,82.97472871726428
PRD-1697,Beauty,18767,C,02,2663,22181,313,Yes,1.126031938335581,refurbish,36.89979415079699,72.34229747411422
PRD-1698,Beauty,5692,D,03,215,24445,318,Yes,4.985627841068934,keep_it,25.239524905850853,70.03797267445275
PRD-1699,Kitchen,29812,B,02,4035,6224,399,Yes,3.6026462522197154,recycle,24.86734501200011,84.88232289533795
PRD-1700,Beauty,28073,A,03,1065,10861,174,No,3.1682484260707366,donate,32.90123170427837,73.09737632561746
PRD-1701,Kitchen,4978,D,01,2458,4073,397,Yes,0.11253088009992451,keep_it,16.621392759474745,75.51864027201486
PRD-1702,Electronics,4785,B,02,3637,14881,177,No,0.5058119117896442,liquidate,27.560493645573693,70.16001148920259
PRD-1703,Apparel,4373,A,02,2980,11829,425,No,0.31625013826081694,recycle,20.64987325750517,73.18676906163424
PRD-1704,Apparel,7237,A,01,4827,20541,264,Yes,0.4989592242296642,recycle,20.537953168271002,79.96220395428158
PRD-1705,Apparel,26455,C,04,3172,19601,160,No,3.8467701778735917,keep_it,15.065005212331567,82.55844202424507
PRD-1706,Beauty,11649,C,04,1533,11559,455,Yes,3.555717883240822,keep_it,15.134566877571949,84.47394354738134
PRD-1707,Apparel,25972,B,03,2421,22990,106,Yes,2.4599887024907057,keep_it,9.363962920453817,83.26848479757557
PRD-1708,Kitchen,13095,A,01,4606,4907,239,No,0.2769414999008809,liquidate,30.04999503394021,75.44999573861574
PRD-1709,Beauty,14833,C,01,4656,15564,95,No,4.403779267654649,keep_it,13.569934162813286,93.19175902286773
PRD-1710,Apparel,14352,A,03,4037,16552,378,No,2.199332463198953,donate,23.335990513575265,69.16767588792617
PRD-1711,Electronics,27059,D,02,3965,21879,494,No,4.0559228550397854,donate,20.070027438940286,81.53977403406647
PRD-1712,Electronics,23665,A,02,1328,5645,138,Yes,3.7891711603894587,recycle,8.888441950239763,89.26154988946855
PRD-1713,Apparel,17782,C,04,3106,9998,31,Yes,4.080253025316604,keep_it,35.05608355782987,96.29758406210703
PRD-1714,Apparel,13823,C,04,4823,6917,201,Yes,2.5250900502912907,keep_it,28.902670731248254,76.59605477241418
PRD-1715,Kitchen,24041,A,03,4479,3593,313,Yes,2.882171800445663,liquidate,14.571134379897458,92.15650642746161
PRD-1716,Kitchen,6002,B,01,512,1027,106,No,3.941765197894338,liquidate,15.261795448956546,89.39624191101157
PRD-1717,Beauty,28211,C,03,1776,13940,394,No,1.277045636110541,donate,35.071457812438425,71.82467891488204
PRD-1718,Apparel,600,A,03,2454,13410,28,No,0.7068183982958326,recycle,9.683455047029923,91.59095913310705
PRD-1719,Beauty,7414,C,04,371,9371,178,No,4.564633515155754,donate,31.197428406815135,82.76792907003448
PRD-1720,Kitchen,22607,D,02,434,22274,170,Yes,3.5258548360590543,refurbish,17.964031723838893,94.54494937801293
PRD-1721,Apparel,22123,C,04,1261,23560,63,Yes,0.2788334176024312,recycle,8.544181503916064,87.93201610633415
PRD-1722,Kitchen,566,A,01,1715,23188,384,No,3.5124993729971243,liquidate,29.96575614174148,84.98830057373716
PRD-1723,Electronics,13976,A,02,3867,23334,180,No,2.0451984930273945,keep_it,13.519179233178647,84.97340363543886
PRD-1724,Apparel,9223,B,04,3650,16784,125,No,3.938626356931914,keep_it,22.744033950953295,69.6227833584921
PRD-1725,Apparel,14667,B,02,3506,6887,400,No,4.696989220437992,liquidate,18.040447205732274,90.20134183935588
PRD-1726,Kitchen,1217,C,01,708,13377,354,No,2.9585856346143267,liquidate,35.37846336704679,73.68441558832006
PRD-1727,Beauty,18745,B,02,4042,15549,245,Yes,1.9217753262505781,recycle,23.503407410071105,68.70784024634574
PRD-1728,Electronics,8366,D,02,4316,18596,406,Yes,1.63191297561217,liquidate,27.650085638536122,79.46643395943975
PRD-1729,Kitchen,1239,A,02,2044,8691,379,No,3.28281997984381,recycle,22.975678494256233,69.31027160404756
PRD-1730,Kitchen,22670,B,04,2473,20902,381,Yes,2.424567135030377,liquidate,30.487710448012557,90.95714799062453
PRD-1731,Beauty,13606,D,03,3061,9103,146,No,4.629112474244716,recycle,29.533612631093593,72.0135694955489
PRD-1732,Beauty,18779,D,02,1971,19971,214,No,4.699241913843169,liquidate,35.912262812459495,78.35393999086601
PRD-1733,Apparel,22437,D,04,1325,9397,428,Yes,2.6792655551429405,liquidate,22.9165258554354,94.65719113820724
PRD-1734,Kitchen,25526,C,04,3383,16913,109,No,3.8859716479151016,refurbish,22.842689137123294,68.23203786088561
PRD-1735,Apparel,785,B,01,2521,8822,224,Yes,3.6949258799053237,liquidate,15.54647773711429,91.41649635315096
PRD-1736,Electronics,23778,C,02,3672,6958,442,Yes,0.4331533189039173,donate,30.57709651773145,76.11963620916472
PRD-1737,Electronics,1707,C,02,4445,20018,122,No,1.3475821068655942,keep_it,34.53764118956167,74.71889017088128
PRD-1738,Beauty,23824,C,04,1706,9323,127,No,2.1922830011407495,refurbish,24.780232298223943,95.36119301738233
PRD-1739,Electronics,14731,A,04,946,9051,449,Yes,1.2953782540749594,keep_it,24.12180585194349,86.25568449010122
PRD-1740,Beauty,20271,B,02,1155,20377,236,No,1.2254610230619802,keep_it,8.50467758972277,78.76259304000138
PRD-1741,Beauty,24553,D,03,4219,24240,231,No,2.383708941729375,liquidate,32.590946638018806,80.24946617411136
PRD-1742,Electronics,18071,B,01,2521,23271,330,No,4.839504584310107,keep_it,26.730637333336656,74.51060034274552
PRD-1743,Kitchen,26423,C,04,598,9921,98,Yes,2.865848309306712,liquidate,12.361506561475029,73.55302864435984
PRD-1744,Apparel,9281,C,04,4402,4194,91,Yes,1.2707589088344997,recycle,29.983235990078803,91.69613088814242
PRD-1745,Apparel,20869,B,03,82,338,406,Yes,3.0987951960612503,liquidate,13.132527060985126,80.12405017489299
PRD-1746,Kitchen,11349,B,03,1381,5847,304,No,4.923406662910238,liquidate,36.92728708873943,69.24349783040013
PRD-1747,Kitchen,8979,D,02,1467,17392,411,Yes,3.0701703870561947,liquidate,25.290410862804425,70.95517936157249
PRD-1748,Kitchen,17744,C,01,1376,2030,198,No,1.930539804577504,refurbish,35.30925854174603,78.04301510376483
PRD-1749,Electronics,26244,C,01,1004,3114,486,No,3.361176241509116,recycle,23.317872985885547,78.28638528933416
PRD-1750,Apparel,25838,B,02,3498,24798,470,Yes,2.8314445248157982,keep_it,26.622995747245678,95.79854662418994
PRD-1751,Beauty,27983,B,04,3510,16591,214,Yes,4.674804182337919,recycle,31.289153829938694,78.06300180133044
PRD-1752,Apparel,9612,C,01,1994,20478,210,No,2.02905646708912,donate,17.621131852298358,94.28249996964314
PRD-1753,Kitchen,17923,B,02,4815,15078,214,Yes,1.24066604863711,keep_it,27.045111420027595,72.61336438917913
PRD-1754,Beauty,20349,B,02,2409,23495,402,Yes,0.9986241130083736,recycle,19.046504473719573,82.6681720579005
PRD-1755,Electronics,6172,C,04,1517,1956,164,Yes,1.8661289251139979,keep_it,18.486290762230706,78.83190618090013
PRD-1756,Apparel,3278,C,01,224,7008,497,No,0.1267670376983729,liquidate,35.32874439806827,75.31062002868254
PRD-1757,Beauty,3780,C,03,1792,2021,341,No,4.978205855770323,keep_it,32.232820814419526,73.47377900788345
PRD-1758,Beauty,13613,A,01,4472,24002,128,No,2.433512343992229,liquidate,21.522690773531934,85.77430173864244
PRD-1759,Apparel,19816,D,03,1122,22744,99,Yes,2.604212631096503,liquidate,30.849206356490395,87.61684570549181
PRD-1760,Electronics,16161,D,04,425,23576,353,Yes,1.8040756516182364,refurbish,13.091506226491607,72.75803069450798
PRD-1761,Apparel,26082,A,02,3801,20563,90,No,3.2696199695995123,liquidate,31.964820964999657,84.07451152052991
PRD-1762,Beauty,11820,D,04,304,2156,399,Yes,3.719027937629752,donate,15.847157783224311,86.11160101540366
PRD-1763,Apparel,15290,A,03,4428,8874,208,No,2.334833401764793,donate,12.012049405857194,81.69941299748544
PRD-1764,Apparel,11817,A,04,4200,18863,221,No,4.6815229651244845,recycle,34.51297416777789,89.20530967791947
PRD-1765,Apparel,26098,B,01,4069,15246,121,Yes,2.81991687527088,refurbish,15.683631298509507,85.59756585216294
PRD-1766,Beauty,13870,B,02,3701,793,163,Yes,2.0419922998861524,recycle,26.24726715815156,87.45177366414123
PRD-1767,Kitchen,6622,D,01,494,21466,373,No,0.7896446753419912,keep_it,12.33104453123828,96.13087230234582
PRD-1768,Apparel,23171,D,04,3754,18644,36,Yes,1.765609867764932,refurbish,16.52564486582567,69.25333227047223
PRD-1769,Beauty,28665,C,03,3208,3429,272,No,2.0806153829956493,refurbish,27.43356486721835,93.37169725792094
PRD-1770,Electronics,25494,C,01,3697,15071,121,Yes,1.6450486661112758,keep_it,29.045072277943746,92.59469577305163
PRD-1771,Electronics,12309,D,02,3132,10182,277,Yes,1.8150106984111551,keep_it,22.7223897820773,74.87681318645619
PRD-1772,Electronics,22171,A,03,3775,449,49,Yes,2.7827108463569465,keep_it,25.28633963545898,79.36539785376631
